shapeA|shapeB|x_f|y_f|k_f|time_taken
(500, 784)|(784, 256)|7|2|8|0.34523892402648926
(500, 784)|(784, 256)|7|2|9|0.3563661575317383
(500, 784)|(784, 256)|7|2|10|0.39444398880004883
(500, 784)|(784, 256)|7|2|11|0.2579948902130127
(500, 784)|(784, 256)|7|2|12|0.24396586418151855
(500, 784)|(784, 256)|7|2|13|0.2770659923553467
(500, 784)|(784, 256)|7|2|14|0.2589418888092041
(500, 784)|(784, 256)|7|2|15|0.31881022453308105
(500, 784)|(784, 256)|7|2|16|0.26058006286621094
(500, 784)|(784, 256)|7|2|17|0.2600729465484619
(500, 784)|(784, 256)|7|2|18|0.25824785232543945
(500, 784)|(784, 256)|7|2|19|0.303790807723999
(500, 784)|(784, 256)|7|2|20|0.2961537837982178
(500, 784)|(784, 256)|7|2|21|0.310211181640625
(500, 784)|(784, 256)|7|2|22|0.2848048210144043
(500, 784)|(784, 256)|7|2|23|0.36138296127319336
(500, 784)|(784, 256)|7|2|24|0.27193593978881836
(500, 784)|(784, 256)|7|2|25|0.3455381393432617
(500, 784)|(784, 256)|7|2|26|0.25245165824890137
(500, 784)|(784, 256)|7|2|27|0.3128681182861328
(500, 784)|(784, 256)|7|2|28|0.2070920467376709
(500, 784)|(784, 256)|7|2|29|0.42972731590270996
(500, 784)|(784, 256)|7|2|30|0.29611682891845703
(500, 784)|(784, 256)|7|2|31|0.31196117401123047
(500, 784)|(784, 256)|7|2|32|0.294802188873291
(500, 784)|(784, 256)|7|3|4|0.46503114700317383
(500, 784)|(784, 256)|7|3|5|0.3655669689178467
(500, 784)|(784, 256)|7|3|6|0.34730005264282227
(500, 784)|(784, 256)|7|3|7|0.33689308166503906
(500, 784)|(784, 256)|7|3|8|0.4042067527770996
(500, 784)|(784, 256)|7|3|9|0.32393717765808105
(500, 784)|(784, 256)|7|3|10|0.2923121452331543
(500, 784)|(784, 256)|7|3|11|0.31632113456726074
(500, 784)|(784, 256)|7|3|12|0.30055975914001465
(500, 784)|(784, 256)|7|3|13|0.39548683166503906
(500, 784)|(784, 256)|7|3|14|0.3581371307373047
(500, 784)|(784, 256)|7|3|15|0.40012598037719727
(500, 784)|(784, 256)|7|3|16|0.29204297065734863
(500, 784)|(784, 256)|7|3|17|0.3047471046447754
(500, 784)|(784, 256)|7|3|18|0.29877400398254395
(500, 784)|(784, 256)|7|3|19|0.38294386863708496
(500, 784)|(784, 256)|7|3|20|0.36794185638427734
(500, 784)|(784, 256)|7|3|21|0.35076093673706055
(500, 784)|(784, 256)|7|3|22|0.362764835357666
(500, 784)|(784, 256)|7|3|23|0.32366085052490234
(500, 784)|(784, 256)|7|3|24|0.3739039897918701
(500, 784)|(784, 256)|7|3|25|0.34003615379333496
(500, 784)|(784, 256)|7|3|26|0.31427001953125
(500, 784)|(784, 256)|7|3|27|0.3327140808105469
(500, 784)|(784, 256)|7|3|28|0.3164181709289551
(500, 784)|(784, 256)|7|3|29|0.3611149787902832
(500, 784)|(784, 256)|7|3|30|0.39878177642822266
(500, 784)|(784, 256)|7|3|31|0.34984493255615234
(500, 784)|(784, 256)|7|3|32|0.36389899253845215
(500, 784)|(784, 256)|7|4|5|0.29830002784729004
(500, 784)|(784, 256)|7|4|6|0.3303849697113037
(500, 784)|(784, 256)|7|4|7|0.2918832302093506
(500, 784)|(784, 256)|7|4|8|0.354280948638916
(500, 784)|(784, 256)|7|4|9|0.38857007026672363
(500, 784)|(784, 256)|7|4|10|0.38977909088134766
(500, 784)|(784, 256)|7|4|11|0.31621408462524414
(500, 784)|(784, 256)|7|4|12|0.3434290885925293
(500, 784)|(784, 256)|7|4|13|0.28988075256347656
(500, 784)|(784, 256)|7|4|14|0.3129081726074219
(500, 784)|(784, 256)|7|4|15|0.272266149520874
(500, 784)|(784, 256)|7|4|16|0.3066902160644531
(500, 784)|(784, 256)|7|4|17|0.31047892570495605
(500, 784)|(784, 256)|7|4|18|0.2772388458251953
(500, 784)|(784, 256)|7|4|19|0.3365161418914795
(500, 784)|(784, 256)|7|4|20|0.2727830410003662
(500, 784)|(784, 256)|7|4|21|0.29839396476745605
(500, 784)|(784, 256)|7|4|22|0.26560401916503906
(500, 784)|(784, 256)|7|4|23|0.2540559768676758
(500, 784)|(784, 256)|7|4|24|0.3442502021789551
(500, 784)|(784, 256)|7|4|25|0.2862739562988281
(500, 784)|(784, 256)|7|4|26|0.28832173347473145
(500, 784)|(784, 256)|7|4|27|0.3168330192565918
(500, 784)|(784, 256)|7|4|28|0.2646479606628418
(500, 784)|(784, 256)|7|4|29|0.3349120616912842
(500, 784)|(784, 256)|7|4|30|0.27483701705932617
(500, 784)|(784, 256)|7|4|31|0.281109094619751
(500, 784)|(784, 256)|7|4|32|0.29415392875671387
(500, 784)|(784, 256)|7|5|6|0.34255480766296387
(500, 784)|(784, 256)|7|5|7|0.3181910514831543
(500, 784)|(784, 256)|7|5|8|0.3172280788421631
(500, 784)|(784, 256)|7|5|9|0.32897210121154785
(500, 784)|(784, 256)|7|5|10|0.29238176345825195
(500, 784)|(784, 256)|7|5|11|0.3328399658203125
(500, 784)|(784, 256)|7|5|12|0.29978513717651367
(500, 784)|(784, 256)|7|5|13|0.32167696952819824
(500, 784)|(784, 256)|7|5|14|0.3161442279815674
(500, 784)|(784, 256)|7|5|15|0.322009801864624
(500, 784)|(784, 256)|7|5|16|0.3106379508972168
(500, 784)|(784, 256)|7|5|17|0.30261802673339844
(500, 784)|(784, 256)|7|5|18|0.33510494232177734
(500, 784)|(784, 256)|7|5|19|0.31565308570861816
(500, 784)|(784, 256)|7|5|20|0.2655758857727051
(500, 784)|(784, 256)|7|5|21|0.2634601593017578
(500, 784)|(784, 256)|7|5|22|0.3123748302459717
(500, 784)|(784, 256)|7|5|23|0.3242647647857666
(500, 784)|(784, 256)|7|5|24|0.36988210678100586
(500, 784)|(784, 256)|7|5|25|0.32348084449768066
(500, 784)|(784, 256)|7|5|26|0.27329111099243164
(500, 784)|(784, 256)|7|5|27|0.36206984519958496
(500, 784)|(784, 256)|7|5|28|0.3218190670013428
(500, 784)|(784, 256)|7|5|29|0.31751012802124023
(500, 784)|(784, 256)|7|5|30|0.35466814041137695
(500, 784)|(784, 256)|7|5|31|0.3273179531097412
(500, 784)|(784, 256)|7|5|32|0.31218910217285156
(500, 784)|(784, 256)|7|6|7|0.2871413230895996
(500, 784)|(784, 256)|7|6|8|0.31388115882873535
(500, 784)|(784, 256)|7|6|9|0.3396890163421631
(500, 784)|(784, 256)|7|6|10|0.35822200775146484
(500, 784)|(784, 256)|7|6|11|0.3324239253997803
(500, 784)|(784, 256)|7|6|12|0.332611083984375
(500, 784)|(784, 256)|7|6|13|0.32303690910339355
(500, 784)|(784, 256)|7|6|14|0.3593909740447998
(500, 784)|(784, 256)|7|6|15|0.28156304359436035
(500, 784)|(784, 256)|7|6|16|0.24040579795837402
(500, 784)|(784, 256)|7|6|17|0.32061290740966797
(500, 784)|(784, 256)|7|6|18|0.30785512924194336
(500, 784)|(784, 256)|7|6|19|0.3183586597442627
(500, 784)|(784, 256)|7|6|20|0.3536720275878906
(500, 784)|(784, 256)|7|6|21|0.39416074752807617
(500, 784)|(784, 256)|7|6|22|0.32025599479675293
(500, 784)|(784, 256)|7|6|23|0.30677199363708496
(500, 784)|(784, 256)|7|6|24|0.3399491310119629
(500, 784)|(784, 256)|7|6|25|0.3398120403289795
(500, 784)|(784, 256)|7|6|26|0.28975701332092285
(500, 784)|(784, 256)|7|6|27|0.2883491516113281
(500, 784)|(784, 256)|7|6|28|0.36537671089172363
(500, 784)|(784, 256)|7|6|29|0.2931373119354248
(500, 784)|(784, 256)|7|6|30|0.2951068878173828
(500, 784)|(784, 256)|7|6|31|0.37071895599365234
(500, 784)|(784, 256)|7|6|32|0.3279428482055664
(500, 784)|(784, 256)|8|1|2|0.2731969356536865
(500, 784)|(784, 256)|8|1|3|0.3637359142303467
(500, 784)|(784, 256)|8|1|4|0.26531219482421875
(500, 784)|(784, 256)|8|1|5|0.3050527572631836
(500, 784)|(784, 256)|8|1|6|0.3340909481048584
(500, 784)|(784, 256)|8|1|7|0.2904942035675049
(500, 784)|(784, 256)|8|1|8|0.34815168380737305
(500, 784)|(784, 256)|8|1|9|0.35134196281433105
(500, 784)|(784, 256)|8|1|10|0.3579421043395996
(500, 784)|(784, 256)|8|1|11|0.4209780693054199
(500, 784)|(784, 256)|8|1|12|0.39457201957702637
(500, 784)|(784, 256)|8|1|13|0.2702052593231201
(500, 784)|(784, 256)|8|1|14|0.2905700206756592
(500, 784)|(784, 256)|8|1|15|0.2662651538848877
(500, 784)|(784, 256)|8|1|16|0.2977762222290039
(500, 784)|(784, 256)|8|1|17|0.26465702056884766
(500, 784)|(784, 256)|8|1|18|0.29692602157592773
(500, 784)|(784, 256)|8|1|19|0.28485584259033203
(500, 784)|(784, 256)|8|1|20|0.3148360252380371
(500, 784)|(784, 256)|8|1|21|0.3381521701812744
(500, 784)|(784, 256)|8|1|22|0.28412532806396484
(500, 784)|(784, 256)|8|1|23|0.28148388862609863
(500, 784)|(784, 256)|8|1|24|0.2543480396270752
(500, 784)|(784, 256)|8|1|25|0.2817370891571045
(500, 784)|(784, 256)|8|1|26|0.28421592712402344
(500, 784)|(784, 256)|8|1|27|0.23481011390686035
(500, 784)|(784, 256)|8|1|28|0.29347705841064453
(500, 784)|(784, 256)|8|1|29|0.2343289852142334
(500, 784)|(784, 256)|8|1|30|0.3295111656188965
(500, 784)|(784, 256)|8|1|31|0.32949185371398926
(500, 784)|(784, 256)|8|1|32|0.3332817554473877
(500, 784)|(784, 256)|8|2|3|0.29289698600769043
(500, 784)|(784, 256)|8|2|4|0.26146411895751953
(500, 784)|(784, 256)|8|2|5|0.3396186828613281
(500, 784)|(784, 256)|8|2|6|0.25510597229003906
(500, 784)|(784, 256)|8|2|7|0.352802038192749
(500, 784)|(784, 256)|8|2|8|0.31593894958496094
(500, 784)|(784, 256)|8|2|9|0.32868409156799316
(500, 784)|(784, 256)|8|2|10|0.418438196182251
(500, 784)|(784, 256)|8|2|11|0.2963132858276367
(500, 784)|(784, 256)|8|2|12|0.26915812492370605
(500, 784)|(784, 256)|8|2|13|0.3142368793487549
(500, 784)|(784, 256)|8|2|14|0.262423038482666
(500, 784)|(784, 256)|8|2|15|0.3049468994140625
(500, 784)|(784, 256)|8|2|16|0.25666093826293945
(500, 784)|(784, 256)|8|2|17|0.24906492233276367
(500, 784)|(784, 256)|8|2|18|0.30448293685913086
(500, 784)|(784, 256)|8|2|19|0.3339102268218994
(500, 784)|(784, 256)|8|2|20|0.27767395973205566
(500, 784)|(784, 256)|8|2|21|0.29954099655151367
(500, 784)|(784, 256)|8|2|22|0.2917659282684326
(500, 784)|(784, 256)|8|2|23|0.2908589839935303
(500, 784)|(784, 256)|8|2|24|0.28366994857788086
(500, 784)|(784, 256)|8|2|25|0.31033992767333984
(500, 784)|(784, 256)|8|2|26|0.26578402519226074
(500, 784)|(784, 256)|8|2|27|0.2956368923187256
(500, 784)|(784, 256)|8|2|28|0.32010817527770996
(500, 784)|(784, 256)|8|2|29|0.29496288299560547
(500, 784)|(784, 256)|8|2|30|0.2972691059112549
(500, 784)|(784, 256)|8|2|31|0.323883056640625
(500, 784)|(784, 256)|8|2|32|0.31263208389282227
(500, 784)|(784, 256)|8|3|4|0.36537981033325195
(500, 784)|(784, 256)|8|3|5|0.38015174865722656
(500, 784)|(784, 256)|8|3|6|0.31212282180786133
(500, 784)|(784, 256)|8|3|7|0.3396642208099365
(500, 784)|(784, 256)|8|3|8|0.3807511329650879
(500, 784)|(784, 256)|8|3|9|0.3857309818267822
(500, 784)|(784, 256)|8|3|10|0.33377790451049805
(500, 784)|(784, 256)|8|3|11|0.3590860366821289
(500, 784)|(784, 256)|8|3|12|0.31919288635253906
(500, 784)|(784, 256)|8|3|13|0.3244040012359619
(500, 784)|(784, 256)|8|3|14|0.3104259967803955
(500, 784)|(784, 256)|8|3|15|0.35224294662475586
(500, 784)|(784, 256)|8|3|16|0.3115098476409912
(500, 784)|(784, 256)|8|3|17|0.29326820373535156
(500, 784)|(784, 256)|8|3|18|0.3530261516571045
(500, 784)|(784, 256)|8|3|19|0.3248879909515381
(500, 784)|(784, 256)|8|3|20|0.3184049129486084
(500, 784)|(784, 256)|8|3|21|0.36447715759277344
(500, 784)|(784, 256)|8|3|22|0.3500998020172119
(500, 784)|(784, 256)|8|3|23|0.3536698818206787
(500, 784)|(784, 256)|8|3|24|0.39121198654174805
(500, 784)|(784, 256)|8|3|25|0.3441290855407715
(500, 784)|(784, 256)|8|3|26|0.33615589141845703
(500, 784)|(784, 256)|8|3|27|0.41249608993530273
(500, 784)|(784, 256)|8|3|28|0.3810129165649414
(500, 784)|(784, 256)|8|3|29|0.32808971405029297
(500, 784)|(784, 256)|8|3|30|0.33706116676330566
(500, 784)|(784, 256)|8|3|31|0.34340667724609375
(500, 784)|(784, 256)|8|3|32|0.3043229579925537
(500, 784)|(784, 256)|8|4|5|0.33283209800720215
(500, 784)|(784, 256)|8|4|6|0.2902369499206543
(500, 784)|(784, 256)|8|4|7|0.2904491424560547
(500, 784)|(784, 256)|8|4|8|0.30300116539001465
(500, 784)|(784, 256)|8|4|9|0.41515111923217773
(500, 784)|(784, 256)|8|4|10|0.3888661861419678
(500, 784)|(784, 256)|8|4|11|0.2931180000305176
(500, 784)|(784, 256)|8|4|12|0.3445892333984375
(500, 784)|(784, 256)|8|4|13|0.22601890563964844
(500, 784)|(784, 256)|8|4|14|0.28286314010620117
(500, 784)|(784, 256)|8|4|15|0.25763988494873047
(500, 784)|(784, 256)|8|4|16|0.30675506591796875
(500, 784)|(784, 256)|8|4|17|0.33943724632263184
(500, 784)|(784, 256)|8|4|18|0.2584340572357178
(500, 784)|(784, 256)|8|4|19|0.24738311767578125
(500, 784)|(784, 256)|8|4|20|0.32807302474975586
(500, 784)|(784, 256)|8|4|21|0.24700379371643066
(500, 784)|(784, 256)|8|4|22|0.32268214225769043
(500, 784)|(784, 256)|8|4|23|0.2746129035949707
(500, 784)|(784, 256)|8|4|24|0.21427083015441895
(500, 784)|(784, 256)|8|4|25|0.3160238265991211
(500, 784)|(784, 256)|8|4|26|0.24413585662841797
(500, 784)|(784, 256)|8|4|27|0.30091309547424316
(500, 784)|(784, 256)|8|4|28|0.34772801399230957
(500, 784)|(784, 256)|8|4|29|0.3435020446777344
(500, 784)|(784, 256)|8|4|30|0.2740018367767334
(500, 784)|(784, 256)|8|4|31|0.3356919288635254
(500, 784)|(784, 256)|8|4|32|0.2800941467285156
(500, 784)|(784, 256)|8|5|6|0.29896092414855957
(500, 784)|(784, 256)|8|5|7|0.2593669891357422
(500, 784)|(784, 256)|8|5|8|0.3518679141998291
(500, 784)|(784, 256)|8|5|9|0.3349001407623291
(500, 784)|(784, 256)|8|5|10|0.37471508979797363
(500, 784)|(784, 256)|8|5|11|0.33004117012023926
(500, 784)|(784, 256)|8|5|12|0.300548791885376
(500, 784)|(784, 256)|8|5|13|0.3139798641204834
(500, 784)|(784, 256)|8|5|14|0.27498316764831543
(500, 784)|(784, 256)|8|5|15|0.30829787254333496
(500, 784)|(784, 256)|8|5|16|0.2501659393310547
(500, 784)|(784, 256)|8|5|17|0.31816601753234863
(500, 784)|(784, 256)|8|5|18|0.3112459182739258
(500, 784)|(784, 256)|8|5|19|0.30484509468078613
(500, 784)|(784, 256)|8|5|20|0.36815810203552246
(500, 784)|(784, 256)|8|5|21|0.3158760070800781
(500, 784)|(784, 256)|8|5|22|0.32538604736328125
(500, 784)|(784, 256)|8|5|23|0.26656317710876465
(500, 784)|(784, 256)|8|5|24|0.3251466751098633
(500, 784)|(784, 256)|8|5|25|0.3516368865966797
(500, 784)|(784, 256)|8|5|26|0.37371015548706055
(500, 784)|(784, 256)|8|5|27|0.3733248710632324
(500, 784)|(784, 256)|8|5|28|0.26613903045654297
(500, 784)|(784, 256)|8|5|29|0.2595021724700928
(500, 784)|(784, 256)|8|5|30|0.2524280548095703
(500, 784)|(784, 256)|8|5|31|0.3125019073486328
(500, 784)|(784, 256)|8|5|32|0.3195977210998535
(500, 784)|(784, 256)|8|6|7|0.30501508712768555
(500, 784)|(784, 256)|8|6|8|0.3266260623931885
(500, 784)|(784, 256)|8|6|9|0.2793400287628174
(500, 784)|(784, 256)|8|6|10|0.3592040538787842
(500, 784)|(784, 256)|8|6|11|0.2768418788909912
(500, 784)|(784, 256)|8|6|12|0.2526850700378418
(500, 784)|(784, 256)|8|6|13|0.2589077949523926
(500, 784)|(784, 256)|8|6|14|0.33516478538513184
(500, 784)|(784, 256)|8|6|15|0.32102108001708984
(500, 784)|(784, 256)|8|6|16|0.3588871955871582
(500, 784)|(784, 256)|8|6|17|0.2816479206085205
(500, 784)|(784, 256)|8|6|18|0.2659337520599365
(500, 784)|(784, 256)|8|6|19|0.38384294509887695
(500, 784)|(784, 256)|8|6|20|0.29885411262512207
(500, 784)|(784, 256)|8|6|21|0.3771698474884033
(500, 784)|(784, 256)|8|6|22|0.2960987091064453
(500, 784)|(784, 256)|8|6|23|0.33753395080566406
(500, 784)|(784, 256)|8|6|24|0.3196678161621094
(500, 784)|(784, 256)|8|6|25|0.28675198554992676
(500, 784)|(784, 256)|8|6|26|0.34363770484924316
(500, 784)|(784, 256)|8|6|27|0.30729174613952637
(500, 784)|(784, 256)|8|6|28|0.3130819797515869
(500, 784)|(784, 256)|8|6|29|0.32643699645996094
(500, 784)|(784, 256)|8|6|30|0.3053710460662842
(500, 784)|(784, 256)|8|6|31|0.26326823234558105
(500, 784)|(784, 256)|8|6|32|0.3283541202545166
(500, 784)|(784, 256)|8|7|8|0.3377532958984375
(500, 784)|(784, 256)|8|7|9|0.3275461196899414
(500, 784)|(784, 256)|8|7|10|0.328218936920166
(500, 784)|(784, 256)|8|7|11|0.323361873626709
(500, 784)|(784, 256)|8|7|12|0.33817100524902344
(500, 784)|(784, 256)|8|7|13|0.3177378177642822
(500, 784)|(784, 256)|8|7|14|0.31290388107299805
(500, 784)|(784, 256)|8|7|15|0.38509106636047363
(500, 784)|(784, 256)|8|7|16|0.36305832862854004
(500, 784)|(784, 256)|8|7|17|0.3531360626220703
(500, 784)|(784, 256)|8|7|18|0.28972434997558594
(500, 784)|(784, 256)|8|7|19|0.3413200378417969
(500, 784)|(784, 256)|8|7|20|0.35430192947387695
(500, 784)|(784, 256)|8|7|21|0.33219313621520996
(500, 784)|(784, 256)|8|7|22|0.37778306007385254
(500, 784)|(784, 256)|8|7|23|0.3320949077606201
(500, 784)|(784, 256)|8|7|24|0.36713600158691406
(500, 784)|(784, 256)|8|7|25|0.29808878898620605
(500, 784)|(784, 256)|8|7|26|0.29511404037475586
(500, 784)|(784, 256)|8|7|27|0.3332059383392334
(500, 784)|(784, 256)|8|7|28|0.3393862247467041
(500, 784)|(784, 256)|8|7|29|0.326282262802124
(500, 784)|(784, 256)|8|7|30|0.2671387195587158
(500, 784)|(784, 256)|8|7|31|0.3784487247467041
(500, 784)|(784, 256)|8|7|32|0.3343081474304199
(500, 784)|(784, 256)|9|1|2|0.22632980346679688
(500, 784)|(784, 256)|9|1|3|0.2651710510253906
(500, 784)|(784, 256)|9|1|4|0.304337739944458
(500, 784)|(784, 256)|9|1|5|0.3221120834350586
(500, 784)|(784, 256)|9|1|6|0.3418538570404053
(500, 784)|(784, 256)|9|1|7|0.3383138179779053
(500, 784)|(784, 256)|9|1|8|0.31911301612854004
(500, 784)|(784, 256)|9|1|9|0.36535072326660156
(500, 784)|(784, 256)|9|1|10|0.30890893936157227
(500, 784)|(784, 256)|9|1|11|0.40187692642211914
(500, 784)|(784, 256)|9|1|12|0.3564310073852539
(500, 784)|(784, 256)|9|1|13|0.30056238174438477
(500, 784)|(784, 256)|9|1|14|0.321016788482666
(500, 784)|(784, 256)|9|1|15|0.25086069107055664
(500, 784)|(784, 256)|9|1|16|0.3078498840332031
(500, 784)|(784, 256)|9|1|17|0.2526552677154541
(500, 784)|(784, 256)|9|1|18|0.3204491138458252
(500, 784)|(784, 256)|9|1|19|0.2545890808105469
(500, 784)|(784, 256)|9|1|20|0.2601351737976074
(500, 784)|(784, 256)|9|1|21|0.24900484085083008
(500, 784)|(784, 256)|9|1|22|0.2919151782989502
(500, 784)|(784, 256)|9|1|23|0.3327350616455078
(500, 784)|(784, 256)|9|1|24|0.2946467399597168
(500, 784)|(784, 256)|9|1|25|0.3079681396484375
(500, 784)|(784, 256)|9|1|26|0.31025004386901855
(500, 784)|(784, 256)|9|1|27|0.3111739158630371
(500, 784)|(784, 256)|9|1|28|0.26297593116760254
(500, 784)|(784, 256)|9|1|29|0.2866828441619873
(500, 784)|(784, 256)|9|1|30|0.27117204666137695
(500, 784)|(784, 256)|9|1|31|0.24113917350769043
(500, 784)|(784, 256)|9|1|32|0.26683998107910156
(500, 784)|(784, 256)|9|2|3|0.27114200592041016
(500, 784)|(784, 256)|9|2|4|0.34356117248535156
(500, 784)|(784, 256)|9|2|5|0.268007755279541
(500, 784)|(784, 256)|9|2|6|0.39201927185058594
(500, 784)|(784, 256)|9|2|7|0.3600430488586426
(500, 784)|(784, 256)|9|2|8|0.33689284324645996
(500, 784)|(784, 256)|9|2|9|0.339465856552124
(500, 784)|(784, 256)|9|2|10|0.40689706802368164
(500, 784)|(784, 256)|9|2|11|0.3211042881011963
(500, 784)|(784, 256)|9|2|12|0.25297021865844727
(500, 784)|(784, 256)|9|2|13|0.29842400550842285
(500, 784)|(784, 256)|9|2|14|0.26595139503479004
(500, 784)|(784, 256)|9|2|15|0.3567848205566406
(500, 784)|(784, 256)|9|2|16|0.2532329559326172
(500, 784)|(784, 256)|9|2|17|0.29653096199035645
(500, 784)|(784, 256)|9|2|18|0.2636280059814453
(500, 784)|(784, 256)|9|2|19|0.2950468063354492
(500, 784)|(784, 256)|9|2|20|0.2628462314605713
(500, 784)|(784, 256)|9|2|21|0.2441577911376953
(500, 784)|(784, 256)|9|2|22|0.29728221893310547
(500, 784)|(784, 256)|9|2|23|0.29371094703674316
(500, 784)|(784, 256)|9|2|24|0.35065293312072754
(500, 784)|(784, 256)|9|2|25|0.287647008895874
(500, 784)|(784, 256)|9|2|26|0.31908392906188965
(500, 784)|(784, 256)|9|2|27|0.2335221767425537
(500, 784)|(784, 256)|9|2|28|0.3312811851501465
(500, 784)|(784, 256)|9|2|29|0.3335270881652832
(500, 784)|(784, 256)|9|2|30|0.40044379234313965
(500, 784)|(784, 256)|9|2|31|0.29350996017456055
(500, 784)|(784, 256)|9|2|32|0.28861093521118164
(500, 784)|(784, 256)|9|3|4|0.374769926071167
(500, 784)|(784, 256)|9|3|5|0.36034417152404785
(500, 784)|(784, 256)|9|3|6|0.3286731243133545
(500, 784)|(784, 256)|9|3|7|0.3921470642089844
(500, 784)|(784, 256)|9|3|8|0.2881181240081787
(500, 784)|(784, 256)|9|3|9|0.2956399917602539
(500, 784)|(784, 256)|9|3|10|0.3190779685974121
(500, 784)|(784, 256)|9|3|11|0.35219907760620117
(500, 784)|(784, 256)|9|3|12|0.3343167304992676
(500, 784)|(784, 256)|9|3|13|0.3380920886993408
(500, 784)|(784, 256)|9|3|14|0.4139130115509033
(500, 784)|(784, 256)|9|3|15|0.3315291404724121
(500, 784)|(784, 256)|9|3|16|0.30939173698425293
(500, 784)|(784, 256)|9|3|17|0.30748629570007324
(500, 784)|(784, 256)|9|3|18|0.42083001136779785
(500, 784)|(784, 256)|9|3|19|0.3787400722503662
(500, 784)|(784, 256)|9|3|20|0.40250182151794434
(500, 784)|(784, 256)|9|3|21|0.3201570510864258
(500, 784)|(784, 256)|9|3|22|0.38701891899108887
(500, 784)|(784, 256)|9|3|23|0.3063640594482422
(500, 784)|(784, 256)|9|3|24|0.39856886863708496
(500, 784)|(784, 256)|9|3|25|0.3348369598388672
(500, 784)|(784, 256)|9|3|26|0.35767102241516113
(500, 784)|(784, 256)|9|3|27|0.4167020320892334
(500, 784)|(784, 256)|9|3|28|0.39016127586364746
(500, 784)|(784, 256)|9|3|29|0.35631704330444336
(500, 784)|(784, 256)|9|3|30|0.3443000316619873
(500, 784)|(784, 256)|9|3|31|0.3334369659423828
(500, 784)|(784, 256)|9|3|32|0.3998439311981201
(500, 784)|(784, 256)|9|4|5|0.3308379650115967
(500, 784)|(784, 256)|9|4|6|0.3650481700897217
(500, 784)|(784, 256)|9|4|7|0.3860490322113037
(500, 784)|(784, 256)|9|4|8|0.314100980758667
(500, 784)|(784, 256)|9|4|9|0.4229609966278076
(500, 784)|(784, 256)|9|4|10|0.3790862560272217
(500, 784)|(784, 256)|9|4|11|0.3940458297729492
(500, 784)|(784, 256)|9|4|12|0.27990293502807617
(500, 784)|(784, 256)|9|4|13|0.2918579578399658
(500, 784)|(784, 256)|9|4|14|0.2924070358276367
(500, 784)|(784, 256)|9|4|15|0.3184380531311035
(500, 784)|(784, 256)|9|4|16|0.2755451202392578
(500, 784)|(784, 256)|9|4|17|0.31871581077575684
(500, 784)|(784, 256)|9|4|18|0.33712291717529297
(500, 784)|(784, 256)|9|4|19|0.34640979766845703
(500, 784)|(784, 256)|9|4|20|0.3143751621246338
(500, 784)|(784, 256)|9|4|21|0.28542113304138184
(500, 784)|(784, 256)|9|4|22|0.26137804985046387
(500, 784)|(784, 256)|9|4|23|0.28818392753601074
(500, 784)|(784, 256)|9|4|24|0.26103782653808594
(500, 784)|(784, 256)|9|4|25|0.28792285919189453
(500, 784)|(784, 256)|9|4|26|0.29086995124816895
(500, 784)|(784, 256)|9|4|27|0.3699920177459717
(500, 784)|(784, 256)|9|4|28|0.32669520378112793
(500, 784)|(784, 256)|9|4|29|0.2855818271636963
(500, 784)|(784, 256)|9|4|30|0.3114502429962158
(500, 784)|(784, 256)|9|4|31|0.2805640697479248
(500, 784)|(784, 256)|9|4|32|0.3440830707550049
(500, 784)|(784, 256)|9|5|6|0.3492729663848877
(500, 784)|(784, 256)|9|5|7|0.29088377952575684
(500, 784)|(784, 256)|9|5|8|0.2832660675048828
(500, 784)|(784, 256)|9|5|9|0.3340480327606201
(500, 784)|(784, 256)|9|5|10|0.2884070873260498
(500, 784)|(784, 256)|9|5|11|0.3540468215942383
(500, 784)|(784, 256)|9|5|12|0.3619229793548584
(500, 784)|(784, 256)|9|5|13|0.3152458667755127
(500, 784)|(784, 256)|9|5|14|0.3270080089569092
(500, 784)|(784, 256)|9|5|15|0.2500791549682617
(500, 784)|(784, 256)|9|5|16|0.3452179431915283
(500, 784)|(784, 256)|9|5|17|0.333280086517334
(500, 784)|(784, 256)|9|5|18|0.3044610023498535
(500, 784)|(784, 256)|9|5|19|0.3168339729309082
(500, 784)|(784, 256)|9|5|20|0.2871391773223877
(500, 784)|(784, 256)|9|5|21|0.32029104232788086
(500, 784)|(784, 256)|9|5|22|0.3146071434020996
(500, 784)|(784, 256)|9|5|23|0.2915618419647217
(500, 784)|(784, 256)|9|5|24|0.3532521724700928
(500, 784)|(784, 256)|9|5|25|0.2819199562072754
(500, 784)|(784, 256)|9|5|26|0.2978391647338867
(500, 784)|(784, 256)|9|5|27|0.30366063117980957
(500, 784)|(784, 256)|9|5|28|0.353395938873291
(500, 784)|(784, 256)|9|5|29|0.3126339912414551
(500, 784)|(784, 256)|9|5|30|0.3224780559539795
(500, 784)|(784, 256)|9|5|31|0.2685368061065674
(500, 784)|(784, 256)|9|5|32|0.30480098724365234
(500, 784)|(784, 256)|9|6|7|0.3130950927734375
(500, 784)|(784, 256)|9|6|8|0.2764768600463867
(500, 784)|(784, 256)|9|6|9|0.33106398582458496
(500, 784)|(784, 256)|9|6|10|0.32937192916870117
(500, 784)|(784, 256)|9|6|11|0.34914398193359375
(500, 784)|(784, 256)|9|6|12|0.32205796241760254
