shapeA|shapeB|x_f|y_f|k_f|time_taken
(3000, 784)|(784, 256)|10|1|11|0.2702209949493408
(3000, 784)|(784, 256)|10|1|12|0.2767200469970703
(3000, 784)|(784, 256)|10|1|13|0.27370119094848633
(3000, 784)|(784, 256)|10|1|14|0.3043239116668701
(3000, 784)|(784, 256)|10|1|15|0.16271591186523438
(3000, 784)|(784, 256)|10|1|16|0.2690608501434326
(3000, 784)|(784, 256)|10|2|3|0.16885995864868164
(3000, 784)|(784, 256)|10|2|4|0.23452401161193848
(3000, 784)|(784, 256)|10|2|5|0.23494911193847656
(3000, 784)|(784, 256)|10|2|6|0.21494793891906738
(3000, 784)|(784, 256)|10|2|7|0.2254343032836914
(3000, 784)|(784, 256)|10|2|8|0.24094796180725098
(3000, 784)|(784, 256)|10|2|9|0.2930788993835449
(3000, 784)|(784, 256)|10|2|10|0.2117917537689209
(3000, 784)|(784, 256)|10|2|11|0.15652823448181152
(3000, 784)|(784, 256)|10|2|12|0.2209789752960205
(3000, 784)|(784, 256)|10|2|13|0.2462451457977295
(3000, 784)|(784, 256)|10|2|14|0.22550082206726074
(3000, 784)|(784, 256)|10|2|15|0.2282700538635254
(3000, 784)|(784, 256)|10|2|16|0.30896496772766113
(3000, 784)|(784, 256)|10|3|4|0.22411584854125977
(3000, 784)|(784, 256)|10|3|5|0.26424312591552734
(3000, 784)|(784, 256)|10|3|6|0.2672278881072998
(3000, 784)|(784, 256)|10|3|7|0.20473599433898926
(3000, 784)|(784, 256)|10|3|8|0.34090113639831543
(3000, 784)|(784, 256)|10|3|9|0.2823600769042969
(3000, 784)|(784, 256)|10|3|10|0.35835981369018555
(3000, 784)|(784, 256)|10|3|11|0.23674798011779785
(3000, 784)|(784, 256)|10|3|12|0.27341699600219727
(3000, 784)|(784, 256)|10|3|13|0.3095400333404541
(3000, 784)|(784, 256)|10|3|14|0.3092341423034668
(3000, 784)|(784, 256)|10|3|15|0.2575390338897705
(3000, 784)|(784, 256)|10|3|16|0.21509289741516113
(3000, 784)|(784, 256)|10|4|5|0.26906585693359375
(3000, 784)|(784, 256)|10|4|6|0.2238147258758545
(3000, 784)|(784, 256)|10|4|7|0.23807692527770996
(3000, 784)|(784, 256)|10|4|8|0.39174914360046387
(3000, 784)|(784, 256)|10|4|9|0.26394200325012207
(3000, 784)|(784, 256)|10|4|10|0.14979004859924316
(3000, 784)|(784, 256)|10|4|11|0.2971813678741455
(3000, 784)|(784, 256)|10|4|12|0.2610809803009033
(3000, 784)|(784, 256)|10|4|13|0.31294989585876465
(3000, 784)|(784, 256)|10|4|14|0.21420001983642578
(3000, 784)|(784, 256)|10|4|15|0.2775850296020508
(3000, 784)|(784, 256)|10|4|16|0.26973414421081543
(3000, 784)|(784, 256)|10|5|6|0.3149070739746094
(3000, 784)|(784, 256)|10|5|7|0.248399019241333
(3000, 784)|(784, 256)|10|5|8|0.26908087730407715
(3000, 784)|(784, 256)|10|5|9|0.19626712799072266
(3000, 784)|(784, 256)|10|5|10|0.27890610694885254
(3000, 784)|(784, 256)|10|5|11|0.2434689998626709
(3000, 784)|(784, 256)|10|5|12|0.31380319595336914
(3000, 784)|(784, 256)|10|5|13|0.2275371551513672
(3000, 784)|(784, 256)|10|5|14|0.2703361511230469
(3000, 784)|(784, 256)|10|5|15|0.18583106994628906
(3000, 784)|(784, 256)|10|5|16|0.2504720687866211
(3000, 784)|(784, 256)|10|6|7|0.21542692184448242
(3000, 784)|(784, 256)|10|6|8|0.26924705505371094
(3000, 784)|(784, 256)|10|6|9|0.280109167098999
(3000, 784)|(784, 256)|10|6|10|0.23621082305908203
(3000, 784)|(784, 256)|10|6|11|0.2698681354522705
(3000, 784)|(784, 256)|10|6|12|0.3083009719848633
(3000, 784)|(784, 256)|10|6|13|0.27951598167419434
(3000, 784)|(784, 256)|10|6|14|0.2687861919403076
(3000, 784)|(784, 256)|10|6|15|0.3067951202392578
(3000, 784)|(784, 256)|10|6|16|0.24972009658813477
(3000, 784)|(784, 256)|10|7|8|0.2778499126434326
(3000, 784)|(784, 256)|10|7|9|0.23832917213439941
(3000, 784)|(784, 256)|10|7|10|0.25511598587036133
(3000, 784)|(784, 256)|10|7|11|0.2375507354736328
(3000, 784)|(784, 256)|10|7|12|0.22162199020385742
(3000, 784)|(784, 256)|10|7|13|0.25385403633117676
(3000, 784)|(784, 256)|10|7|14|0.2650461196899414
(3000, 784)|(784, 256)|10|7|15|0.28418898582458496
(3000, 784)|(784, 256)|10|7|16|0.3597240447998047
(3000, 784)|(784, 256)|10|8|9|0.24219083786010742
(3000, 784)|(784, 256)|10|8|10|0.22087502479553223
(3000, 784)|(784, 256)|10|8|11|0.19588494300842285
(3000, 784)|(784, 256)|10|8|12|0.2629239559173584
(3000, 784)|(784, 256)|10|8|13|0.19971919059753418
(3000, 784)|(784, 256)|10|8|14|0.22218084335327148
(3000, 784)|(784, 256)|10|8|15|0.19177579879760742
(3000, 784)|(784, 256)|10|8|16|0.14066195487976074
(3000, 784)|(784, 256)|11|1|2|0.267988920211792
(3000, 784)|(784, 256)|11|1|3|0.2772970199584961
(3000, 784)|(784, 256)|11|1|4|0.25920796394348145
(3000, 784)|(784, 256)|11|1|5|0.2796039581298828
(3000, 784)|(784, 256)|11|1|6|0.2544877529144287
(3000, 784)|(784, 256)|11|1|7|0.23476910591125488
(3000, 784)|(784, 256)|11|1|8|0.28696203231811523
(3000, 784)|(784, 256)|11|1|9|0.27859997749328613
(3000, 784)|(784, 256)|11|1|10|0.21755695343017578
(3000, 784)|(784, 256)|11|1|11|0.27698516845703125
(3000, 784)|(784, 256)|11|1|12|0.2916378974914551
(3000, 784)|(784, 256)|11|1|13|0.27228808403015137
(3000, 784)|(784, 256)|11|1|14|0.336993932723999
(3000, 784)|(784, 256)|11|1|15|0.2684626579284668
(3000, 784)|(784, 256)|11|1|16|0.28421998023986816
(3000, 784)|(784, 256)|11|2|3|0.242156982421875
(3000, 784)|(784, 256)|11|2|4|0.30301904678344727
(3000, 784)|(784, 256)|11|2|5|0.15645885467529297
(3000, 784)|(784, 256)|11|2|6|0.23119425773620605
(3000, 784)|(784, 256)|11|2|7|0.27496767044067383
(3000, 784)|(784, 256)|11|2|8|0.2773599624633789
(3000, 784)|(784, 256)|11|2|9|0.24107074737548828
(3000, 784)|(784, 256)|11|2|10|0.27081799507141113
(3000, 784)|(784, 256)|11|2|11|0.29291629791259766
(3000, 784)|(784, 256)|11|2|12|0.23050808906555176
(3000, 784)|(784, 256)|11|2|13|0.27373313903808594
(3000, 784)|(784, 256)|11|2|14|0.1972212791442871
(3000, 784)|(784, 256)|11|2|15|0.2874140739440918
(3000, 784)|(784, 256)|11|2|16|0.3028120994567871
(3000, 784)|(784, 256)|11|3|4|0.3628659248352051
(3000, 784)|(784, 256)|11|3|5|0.2626650333404541
(3000, 784)|(784, 256)|11|3|6|0.25043201446533203
(3000, 784)|(784, 256)|11|3|7|0.26487112045288086
(3000, 784)|(784, 256)|11|3|8|0.20491504669189453
(3000, 784)|(784, 256)|11|3|9|0.2885429859161377
(3000, 784)|(784, 256)|11|3|10|0.2569408416748047
(3000, 784)|(784, 256)|11|3|11|0.2731740474700928
(3000, 784)|(784, 256)|11|3|12|0.356154203414917
(3000, 784)|(784, 256)|11|3|13|0.15460419654846191
(3000, 784)|(784, 256)|11|3|14|0.5146970748901367
(3000, 784)|(784, 256)|11|3|15|0.27330780029296875
(3000, 784)|(784, 256)|11|3|16|0.22263503074645996
(3000, 784)|(784, 256)|11|4|5|0.23288702964782715
(3000, 784)|(784, 256)|11|4|6|0.23247814178466797
(3000, 784)|(784, 256)|11|4|7|0.27657485008239746
(3000, 784)|(784, 256)|11|4|8|0.24408698081970215
(3000, 784)|(784, 256)|11|4|9|0.24495172500610352
(3000, 784)|(784, 256)|11|4|10|0.2941622734069824
(3000, 784)|(784, 256)|11|4|11|0.3017399311065674
(3000, 784)|(784, 256)|11|4|12|0.14816522598266602
(3000, 784)|(784, 256)|11|4|13|0.30634093284606934
(3000, 784)|(784, 256)|11|4|14|0.18858599662780762
(3000, 784)|(784, 256)|11|4|15|0.25577807426452637
(3000, 784)|(784, 256)|11|4|16|0.2588930130004883
(3000, 784)|(784, 256)|11|5|6|0.2164900302886963
(3000, 784)|(784, 256)|11|5|7|0.286391019821167
(3000, 784)|(784, 256)|11|5|8|0.2305448055267334
(3000, 784)|(784, 256)|11|5|9|0.2569141387939453
(3000, 784)|(784, 256)|11|5|10|0.24671006202697754
(3000, 784)|(784, 256)|11|5|11|0.21815824508666992
(3000, 784)|(784, 256)|11|5|12|0.21135210990905762
(3000, 784)|(784, 256)|11|5|13|0.15855002403259277
(3000, 784)|(784, 256)|11|5|14|0.18535828590393066
(3000, 784)|(784, 256)|11|5|15|0.27713680267333984
(3000, 784)|(784, 256)|11|5|16|0.23293423652648926
(3000, 784)|(784, 256)|11|6|7|0.2485640048980713
(3000, 784)|(784, 256)|11|6|8|0.2659492492675781
(3000, 784)|(784, 256)|11|6|9|0.21959662437438965
(3000, 784)|(784, 256)|11|6|10|0.2712671756744385
(3000, 784)|(784, 256)|11|6|11|0.2941009998321533
(3000, 784)|(784, 256)|11|6|12|0.3015601634979248
(3000, 784)|(784, 256)|11|6|13|0.24583697319030762
(3000, 784)|(784, 256)|11|6|14|0.2991969585418701
(3000, 784)|(784, 256)|11|6|15|0.21609807014465332
(3000, 784)|(784, 256)|11|6|16|0.2327871322631836
(3000, 784)|(784, 256)|11|7|8|0.28738999366760254
(3000, 784)|(784, 256)|11|7|9|0.1910841464996338
(3000, 784)|(784, 256)|11|7|10|0.2635829448699951
(3000, 784)|(784, 256)|11|7|11|0.20514416694641113
(3000, 784)|(784, 256)|11|7|12|0.2480931282043457
(3000, 784)|(784, 256)|11|7|13|0.2487030029296875
(3000, 784)|(784, 256)|11|7|14|0.2427217960357666
(3000, 784)|(784, 256)|11|7|15|0.23934531211853027
(3000, 784)|(784, 256)|11|7|16|0.26464200019836426
(3000, 784)|(784, 256)|11|8|9|0.2549581527709961
(3000, 784)|(784, 256)|11|8|10|0.24794912338256836
(3000, 784)|(784, 256)|11|8|11|0.20636796951293945
(3000, 784)|(784, 256)|11|8|12|0.30187296867370605
(3000, 784)|(784, 256)|11|8|13|0.2552299499511719
(3000, 784)|(784, 256)|11|8|14|0.24930381774902344
(3000, 784)|(784, 256)|11|8|15|0.1871201992034912
(3000, 784)|(784, 256)|11|8|16|0.3384099006652832
(3000, 784)|(784, 256)|12|1|2|0.1754300594329834
(3000, 784)|(784, 256)|12|1|3|0.18697404861450195
(3000, 784)|(784, 256)|12|1|4|0.2118680477142334
(3000, 784)|(784, 256)|12|1|5|0.24214982986450195
(3000, 784)|(784, 256)|12|1|6|0.2513120174407959
(3000, 784)|(784, 256)|12|1|7|0.2736210823059082
(3000, 784)|(784, 256)|12|1|8|0.14234089851379395
(3000, 784)|(784, 256)|12|1|9|0.2906062602996826
(3000, 784)|(784, 256)|12|1|10|0.19805407524108887
(3000, 784)|(784, 256)|12|1|11|0.25866007804870605
(3000, 784)|(784, 256)|12|1|12|0.22725701332092285
(3000, 784)|(784, 256)|12|1|13|0.24064278602600098
(3000, 784)|(784, 256)|12|1|14|0.23970508575439453
(3000, 784)|(784, 256)|12|1|15|0.1563100814819336
(3000, 784)|(784, 256)|12|1|16|0.27314186096191406
(3000, 784)|(784, 256)|12|2|3|0.22001314163208008
(3000, 784)|(784, 256)|12|2|4|0.25319504737854004
(3000, 784)|(784, 256)|12|2|5|0.30405402183532715
(3000, 784)|(784, 256)|12|2|6|0.2912411689758301
(3000, 784)|(784, 256)|12|2|7|0.28223705291748047
(3000, 784)|(784, 256)|12|2|8|0.22686505317687988
(3000, 784)|(784, 256)|12|2|9|0.30164599418640137
(3000, 784)|(784, 256)|12|2|10|0.25735998153686523
(3000, 784)|(784, 256)|12|2|11|0.23015093803405762
(3000, 784)|(784, 256)|12|2|12|0.2626950740814209
(3000, 784)|(784, 256)|12|2|13|0.2174699306488037
(3000, 784)|(784, 256)|12|2|14|0.2959940433502197
(3000, 784)|(784, 256)|12|2|15|0.19794321060180664
(3000, 784)|(784, 256)|12|2|16|0.14666223526000977
(3000, 784)|(784, 256)|12|3|4|0.21365594863891602
(3000, 784)|(784, 256)|12|3|5|0.21816015243530273
(3000, 784)|(784, 256)|12|3|6|0.22311687469482422
(3000, 784)|(784, 256)|12|3|7|0.1969587802886963
(3000, 784)|(784, 256)|12|3|8|0.3278830051422119
(3000, 784)|(784, 256)|12|3|9|0.24124526977539062
(3000, 784)|(784, 256)|12|3|10|0.2143847942352295
(3000, 784)|(784, 256)|12|3|11|0.2833821773529053
(3000, 784)|(784, 256)|12|3|12|0.22014689445495605
(3000, 784)|(784, 256)|12|3|13|0.24073076248168945
(3000, 784)|(784, 256)|12|3|14|0.2889900207519531
(3000, 784)|(784, 256)|12|3|15|0.23374629020690918
(3000, 784)|(784, 256)|12|3|16|0.26727890968322754
(3000, 784)|(784, 256)|12|4|5|0.21832799911499023
(3000, 784)|(784, 256)|12|4|6|0.24683213233947754
(3000, 784)|(784, 256)|12|4|7|0.3315558433532715
(3000, 784)|(784, 256)|12|4|8|0.28936100006103516
(3000, 784)|(784, 256)|12|4|9|0.2305448055267334
(3000, 784)|(784, 256)|12|4|10|0.24482107162475586
(3000, 784)|(784, 256)|12|4|11|0.2495737075805664
(3000, 784)|(784, 256)|12|4|12|0.23191213607788086
(3000, 784)|(784, 256)|12|4|13|0.31095290184020996
(3000, 784)|(784, 256)|12|4|14|0.24853992462158203
(3000, 784)|(784, 256)|12|4|15|0.2945868968963623
(3000, 784)|(784, 256)|12|4|16|0.29651379585266113
(3000, 784)|(784, 256)|12|5|6|0.24326682090759277
(3000, 784)|(784, 256)|12|5|7|0.16431498527526855
(3000, 784)|(784, 256)|12|5|8|0.25740694999694824
(3000, 784)|(784, 256)|12|5|9|0.22695493698120117
(3000, 784)|(784, 256)|12|5|10|0.2555830478668213
(3000, 784)|(784, 256)|12|5|11|0.21123385429382324
(3000, 784)|(784, 256)|12|5|12|0.22244000434875488
(3000, 784)|(784, 256)|12|5|13|0.19309306144714355
(3000, 784)|(784, 256)|12|5|14|0.24334311485290527
(3000, 784)|(784, 256)|12|5|15|0.30684971809387207
(3000, 784)|(784, 256)|12|5|16|0.30797290802001953
(3000, 784)|(784, 256)|12|6|7|0.30257105827331543
(3000, 784)|(784, 256)|12|6|8|0.20716214179992676
(3000, 784)|(784, 256)|12|6|9|0.2995610237121582
(3000, 784)|(784, 256)|12|6|10|0.3172280788421631
(3000, 784)|(784, 256)|12|6|11|0.1520402431488037
(3000, 784)|(784, 256)|12|6|12|0.24990200996398926
(3000, 784)|(784, 256)|12|6|13|0.2561030387878418
(3000, 784)|(784, 256)|12|6|14|0.2829170227050781
(3000, 784)|(784, 256)|12|6|15|0.24050378799438477
(3000, 784)|(784, 256)|12|6|16|0.19862008094787598
(3000, 784)|(784, 256)|12|7|8|0.30054712295532227
(3000, 784)|(784, 256)|12|7|9|0.24606990814208984
(3000, 784)|(784, 256)|12|7|10|0.28015995025634766
(3000, 784)|(784, 256)|12|7|11|0.260911226272583
(3000, 784)|(784, 256)|12|7|12|0.22714781761169434
(3000, 784)|(784, 256)|12|7|13|0.24506783485412598
(3000, 784)|(784, 256)|12|7|14|0.2982909679412842
(3000, 784)|(784, 256)|12|7|15|0.44223499298095703
(3000, 784)|(784, 256)|12|7|16|0.2232530117034912
(3000, 784)|(784, 256)|12|8|9|0.2799651622772217
(3000, 784)|(784, 256)|12|8|10|0.25083494186401367
(3000, 784)|(784, 256)|12|8|11|0.3082239627838135
(3000, 784)|(784, 256)|12|8|12|0.22498488426208496
(3000, 784)|(784, 256)|12|8|13|0.258624792098999
(3000, 784)|(784, 256)|12|8|14|0.24227499961853027
(3000, 784)|(784, 256)|12|8|15|0.2154378890991211
(3000, 784)|(784, 256)|12|8|16|0.2517271041870117
(3000, 784)|(784, 256)|13|1|2|0.26984596252441406
(3000, 784)|(784, 256)|13|1|3|0.25849294662475586
(3000, 784)|(784, 256)|13|1|4|0.21416616439819336
(3000, 784)|(784, 256)|13|1|5|0.20596885681152344
(3000, 784)|(784, 256)|13|1|6|0.28618907928466797
(3000, 784)|(784, 256)|13|1|7|0.2540719509124756
(3000, 784)|(784, 256)|13|1|8|0.25203919410705566
(3000, 784)|(784, 256)|13|1|9|0.2946763038635254
(3000, 784)|(784, 256)|13|1|10|0.3184947967529297
(3000, 784)|(784, 256)|13|1|11|0.3295571804046631
(3000, 784)|(784, 256)|13|1|12|0.23529696464538574
(3000, 784)|(784, 256)|13|1|13|0.23889803886413574
(3000, 784)|(784, 256)|13|1|14|0.2420339584350586
(3000, 784)|(784, 256)|13|1|15|0.30834293365478516
(3000, 784)|(784, 256)|13|1|16|0.2137010097503662
(3000, 784)|(784, 256)|13|2|3|0.25602197647094727
(3000, 784)|(784, 256)|13|2|4|0.2320880889892578
(3000, 784)|(784, 256)|13|2|5|0.25274085998535156
(3000, 784)|(784, 256)|13|2|6|0.252061128616333
(3000, 784)|(784, 256)|13|2|7|0.2410581111907959
(3000, 784)|(784, 256)|13|2|8|0.296018123626709
(3000, 784)|(784, 256)|13|2|9|0.2936267852783203
(3000, 784)|(784, 256)|13|2|10|0.3059878349304199
(3000, 784)|(784, 256)|13|2|11|0.20846796035766602
(3000, 784)|(784, 256)|13|2|12|0.33210301399230957
(3000, 784)|(784, 256)|13|2|13|0.30858874320983887
(3000, 784)|(784, 256)|13|2|14|0.2622051239013672
(3000, 784)|(784, 256)|13|2|15|0.2374262809753418
(3000, 784)|(784, 256)|13|2|16|0.24908089637756348
(3000, 784)|(784, 256)|13|3|4|0.21373486518859863
(3000, 784)|(784, 256)|13|3|5|0.2344369888305664
(3000, 784)|(784, 256)|13|3|6|0.24637079238891602
(3000, 784)|(784, 256)|13|3|7|0.24715209007263184
(3000, 784)|(784, 256)|13|3|8|0.2300710678100586
(3000, 784)|(784, 256)|13|3|9|0.2634751796722412
(3000, 784)|(784, 256)|13|3|10|0.25643396377563477
(3000, 784)|(784, 256)|13|3|11|0.1724410057067871
(3000, 784)|(784, 256)|13|3|12|0.26630496978759766
(3000, 784)|(784, 256)|13|3|13|0.25939321517944336
(3000, 784)|(784, 256)|13|3|14|0.2984130382537842
(3000, 784)|(784, 256)|13|3|15|0.23992705345153809
(3000, 784)|(784, 256)|13|3|16|0.16097211837768555
(3000, 784)|(784, 256)|13|4|5|0.2709512710571289
(3000, 784)|(784, 256)|13|4|6|0.2248063087463379
(3000, 784)|(784, 256)|13|4|7|0.1856539249420166
(3000, 784)|(784, 256)|13|4|8|0.2586653232574463
(3000, 784)|(784, 256)|13|4|9|0.33225297927856445
(3000, 784)|(784, 256)|13|4|10|0.2806699275970459
(3000, 784)|(784, 256)|13|4|11|0.28551220893859863
(3000, 784)|(784, 256)|13|4|12|0.19771432876586914
(3000, 784)|(784, 256)|13|4|13|0.21700310707092285
(3000, 784)|(784, 256)|13|4|14|0.22545838356018066
(3000, 784)|(784, 256)|13|4|15|0.29698610305786133
(3000, 784)|(784, 256)|13|4|16|0.2399311065673828
(3000, 784)|(784, 256)|13|5|6|0.2460319995880127
(3000, 784)|(784, 256)|13|5|7|0.2507169246673584
(3000, 784)|(784, 256)|13|5|8|0.23105192184448242
(3000, 784)|(784, 256)|13|5|9|0.2463369369506836
(3000, 784)|(784, 256)|13|5|10|0.17522597312927246
(3000, 784)|(784, 256)|13|5|11|0.18780922889709473
(3000, 784)|(784, 256)|13|5|12|0.3081481456756592
(3000, 784)|(784, 256)|13|5|13|0.23694109916687012
(3000, 784)|(784, 256)|13|5|14|0.1911311149597168
(3000, 784)|(784, 256)|13|5|15|0.21999812126159668
(3000, 784)|(784, 256)|13|5|16|0.28715014457702637
(3000, 784)|(784, 256)|13|6|7|0.24870514869689941
(3000, 784)|(784, 256)|13|6|8|0.25653791427612305
(3000, 784)|(784, 256)|13|6|9|0.2900409698486328
(3000, 784)|(784, 256)|13|6|10|0.2701609134674072
(3000, 784)|(784, 256)|13|6|11|0.22917819023132324
(3000, 784)|(784, 256)|13|6|12|0.1095731258392334
(3000, 784)|(784, 256)|13|6|13|0.2819530963897705
(3000, 784)|(784, 256)|13|6|14|0.21978306770324707
(3000, 784)|(784, 256)|13|6|15|0.23995184898376465
(3000, 784)|(784, 256)|13|6|16|0.23655390739440918
(3000, 784)|(784, 256)|13|7|8|0.20806479454040527
(3000, 784)|(784, 256)|13|7|9|0.25006532669067383
(3000, 784)|(784, 256)|13|7|10|0.26143598556518555
(3000, 784)|(784, 256)|13|7|11|0.18563127517700195
(3000, 784)|(784, 256)|13|7|12|0.24795293807983398
(3000, 784)|(784, 256)|13|7|13|0.3132638931274414
(3000, 784)|(784, 256)|13|7|14|0.19175004959106445
(3000, 784)|(784, 256)|13|7|15|0.2973330020904541
(3000, 784)|(784, 256)|13|7|16|0.20326519012451172
(3000, 784)|(784, 256)|13|8|9|0.23701691627502441
(3000, 784)|(784, 256)|13|8|10|0.2687342166900635
(3000, 784)|(784, 256)|13|8|11|0.2257709503173828
(3000, 784)|(784, 256)|13|8|12|0.24931669235229492
(3000, 784)|(784, 256)|13|8|13|0.2705671787261963
(3000, 784)|(784, 256)|13|8|14|0.3047349452972412
(3000, 784)|(784, 256)|13|8|15|0.2658829689025879
(3000, 784)|(784, 256)|13|8|16|1.5798070430755615
(3000, 784)|(784, 256)|14|1|2|0.17865324020385742
(3000, 784)|(784, 256)|14|1|3|0.2697429656982422
(3000, 784)|(784, 256)|14|1|4|0.18930506706237793
(3000, 784)|(784, 256)|14|1|5|0.31176090240478516
(3000, 784)|(784, 256)|14|1|6|0.2854151725769043
(3000, 784)|(784, 256)|14|1|7|0.28113269805908203
(3000, 784)|(784, 256)|14|1|8|0.287172794342041
(3000, 784)|(784, 256)|14|1|9|0.25730299949645996
(3000, 784)|(784, 256)|14|1|10|0.30159521102905273
(3000, 784)|(784, 256)|14|1|11|0.29920291900634766
(3000, 784)|(784, 256)|14|1|12|0.35939931869506836
(3000, 784)|(784, 256)|14|1|13|0.29276204109191895
(3000, 784)|(784, 256)|14|1|14|0.3185250759124756
(3000, 784)|(784, 256)|14|1|15|0.23429298400878906
(3000, 784)|(784, 256)|14|1|16|0.22866201400756836
(3000, 784)|(784, 256)|14|2|3|0.31312084197998047
(3000, 784)|(784, 256)|14|2|4|0.24227285385131836
(3000, 784)|(784, 256)|14|2|5|0.2943727970123291
(3000, 784)|(784, 256)|14|2|6|0.22900819778442383
(3000, 784)|(784, 256)|14|2|7|0.20861387252807617
(3000, 784)|(784, 256)|14|2|8|0.28790712356567383
(3000, 784)|(784, 256)|14|2|9|0.2473609447479248
(3000, 784)|(784, 256)|14|2|10|0.3389918804168701
(3000, 784)|(784, 256)|14|2|11|0.21428871154785156
(3000, 784)|(784, 256)|14|2|12|0.28534603118896484
(3000, 784)|(784, 256)|14|2|13|0.26508331298828125
(3000, 784)|(784, 256)|14|2|14|0.4030911922454834
(3000, 784)|(784, 256)|14|2|15|0.29454898834228516
(3000, 784)|(784, 256)|14|2|16|0.11428618431091309
(3000, 784)|(784, 256)|14|3|4|0.2002871036529541
(3000, 784)|(784, 256)|14|3|5|0.2437727451324463
(3000, 784)|(784, 256)|14|3|6|0.34308910369873047
(3000, 784)|(784, 256)|14|3|7|0.3018319606781006
(3000, 784)|(784, 256)|14|3|8|0.22655487060546875
(3000, 784)|(784, 256)|14|3|9|0.2510340213775635
(3000, 784)|(784, 256)|14|3|10|0.25626111030578613
(3000, 784)|(784, 256)|14|3|11|0.15767312049865723
(3000, 784)|(784, 256)|14|3|12|0.20316791534423828
(3000, 784)|(784, 256)|14|3|13|0.19092798233032227
(3000, 784)|(784, 256)|14|3|14|0.3444840908050537
(3000, 784)|(784, 256)|14|3|15|0.18048310279846191
(3000, 784)|(784, 256)|14|3|16|0.2736399173736572
(3000, 784)|(784, 256)|14|4|5|0.2170701026916504
(3000, 784)|(784, 256)|14|4|6|0.308394193649292
(3000, 784)|(784, 256)|14|4|7|0.22801685333251953
(3000, 784)|(784, 256)|14|4|8|0.2688000202178955
(3000, 784)|(784, 256)|14|4|9|0.22469592094421387
(3000, 784)|(784, 256)|14|4|10|0.2424759864807129
(3000, 784)|(784, 256)|14|4|11|0.24579906463623047
(3000, 784)|(784, 256)|14|4|12|0.29494309425354004
(3000, 784)|(784, 256)|14|4|13|0.4003760814666748
(3000, 784)|(784, 256)|14|4|14|0.24961042404174805
(3000, 784)|(784, 256)|14|4|15|0.2537078857421875
(3000, 784)|(784, 256)|14|4|16|0.27121615409851074
(3000, 784)|(784, 256)|14|5|6|0.2202739715576172
(3000, 784)|(784, 256)|14|5|7|0.2582089900970459
(3000, 784)|(784, 256)|14|5|8|0.25750279426574707
(3000, 784)|(784, 256)|14|5|9|0.3314070701599121
(3000, 784)|(784, 256)|14|5|10|0.24501562118530273
(3000, 784)|(784, 256)|14|5|11|0.26384496688842773
(3000, 784)|(784, 256)|14|5|12|0.26671814918518066
(3000, 784)|(784, 256)|14|5|13|0.27935004234313965
(3000, 784)|(784, 256)|14|5|14|0.2689962387084961
(3000, 784)|(784, 256)|14|5|15|0.15833687782287598
(3000, 784)|(784, 256)|14|5|16|0.2885608673095703
(3000, 784)|(784, 256)|14|6|7|0.21004319190979004
(3000, 784)|(784, 256)|14|6|8|0.267075777053833
(3000, 784)|(784, 256)|14|6|9|0.26932668685913086
(3000, 784)|(784, 256)|14|6|10|0.3176391124725342
(3000, 784)|(784, 256)|14|6|11|0.2876150608062744
(3000, 784)|(784, 256)|14|6|12|0.29811930656433105
(3000, 784)|(784, 256)|14|6|13|0.28780198097229004
(3000, 784)|(784, 256)|14|6|14|0.22296404838562012
(3000, 784)|(784, 256)|14|6|15|0.2185382843017578
(3000, 784)|(784, 256)|14|6|16|0.24479007720947266
(3000, 784)|(784, 256)|14|7|8|0.28920793533325195
(3000, 784)|(784, 256)|14|7|9|0.33092379570007324
(3000, 784)|(784, 256)|14|7|10|0.2923319339752197
(3000, 784)|(784, 256)|14|7|11|0.3114349842071533
(3000, 784)|(784, 256)|14|7|12|0.209395170211792
(3000, 784)|(784, 256)|14|7|13|0.3244960308074951
(3000, 784)|(784, 256)|14|7|14|0.24509811401367188
(3000, 784)|(784, 256)|14|7|15|0.2388780117034912
(3000, 784)|(784, 256)|14|7|16|0.2869572639465332
(3000, 784)|(784, 256)|14|8|9|0.2517521381378174
(3000, 784)|(784, 256)|14|8|10|0.255739688873291
(3000, 784)|(784, 256)|14|8|11|0.1853792667388916
(3000, 784)|(784, 256)|14|8|12|0.2432401180267334
(3000, 784)|(784, 256)|14|8|13|0.27253293991088867
(3000, 784)|(784, 256)|14|8|14|0.31468701362609863
(3000, 784)|(784, 256)|14|8|15|0.22454595565795898
(3000, 784)|(784, 256)|14|8|16|0.30274367332458496
(3000, 784)|(784, 256)|15|1|2|0.19153189659118652
(3000, 784)|(784, 256)|15|1|3|0.21406912803649902
(3000, 784)|(784, 256)|15|1|4|0.20122289657592773
(3000, 784)|(784, 256)|15|1|5|0.28738999366760254
(3000, 784)|(784, 256)|15|1|6|0.22713994979858398
(3000, 784)|(784, 256)|15|1|7|0.26947927474975586
(3000, 784)|(784, 256)|15|1|8|0.2237231731414795
(3000, 784)|(784, 256)|15|1|9|0.18687915802001953
(3000, 784)|(784, 256)|15|1|10|0.28089094161987305
(3000, 784)|(784, 256)|15|1|11|0.20466208457946777
(3000, 784)|(784, 256)|15|1|12|0.14848804473876953
(3000, 784)|(784, 256)|15|1|13|0.26005005836486816
(3000, 784)|(784, 256)|15|1|14|0.2249460220336914
(3000, 784)|(784, 256)|15|1|15|0.12271690368652344
(3000, 784)|(784, 256)|15|1|16|0.24687623977661133
