shapeA|shapeB|x_f|y_f|k_f|time_taken
(1000, 784)|(784, 256)|10|1|11|0.2996201515197754
(1000, 784)|(784, 256)|10|1|12|0.3382091522216797
(1000, 784)|(784, 256)|10|1|13|0.32567906379699707
(1000, 784)|(784, 256)|10|1|14|0.34362220764160156
(1000, 784)|(784, 256)|10|1|15|0.2588779926300049
(1000, 784)|(784, 256)|10|1|16|0.32965588569641113
(1000, 784)|(784, 256)|10|2|3|0.28380298614501953
(1000, 784)|(784, 256)|10|2|4|0.31679320335388184
(1000, 784)|(784, 256)|10|2|5|0.2695150375366211
(1000, 784)|(784, 256)|10|2|6|0.34081006050109863
(1000, 784)|(784, 256)|10|2|7|0.3512539863586426
(1000, 784)|(784, 256)|10|2|8|0.34850215911865234
(1000, 784)|(784, 256)|10|2|9|0.3654501438140869
(1000, 784)|(784, 256)|10|2|10|0.38759803771972656
(1000, 784)|(784, 256)|10|2|11|0.2803761959075928
(1000, 784)|(784, 256)|10|2|12|0.27082204818725586
(1000, 784)|(784, 256)|10|2|13|0.32790303230285645
(1000, 784)|(784, 256)|10|2|14|0.30030012130737305
(1000, 784)|(784, 256)|10|2|15|0.3251349925994873
(1000, 784)|(784, 256)|10|2|16|0.3181018829345703
(1000, 784)|(784, 256)|10|3|4|0.3400869369506836
(1000, 784)|(784, 256)|10|3|5|0.3072781562805176
(1000, 784)|(784, 256)|10|3|6|0.23698186874389648
(1000, 784)|(784, 256)|10|3|7|0.27110910415649414
(1000, 784)|(784, 256)|10|3|8|0.2516770362854004
(1000, 784)|(784, 256)|10|3|9|0.29301881790161133
(1000, 784)|(784, 256)|10|3|10|0.2968010902404785
(1000, 784)|(784, 256)|10|3|11|0.2475578784942627
(1000, 784)|(784, 256)|10|3|12|0.34272313117980957
(1000, 784)|(784, 256)|10|3|13|0.3041651248931885
(1000, 784)|(784, 256)|10|3|14|0.2717468738555908
(1000, 784)|(784, 256)|10|3|15|0.23575496673583984
(1000, 784)|(784, 256)|10|3|16|0.31963491439819336
(1000, 784)|(784, 256)|10|4|5|0.32389307022094727
(1000, 784)|(784, 256)|10|4|6|0.6991860866546631
(1000, 784)|(784, 256)|10|4|7|0.3609201908111572
(1000, 784)|(784, 256)|10|4|8|0.3232860565185547
(1000, 784)|(784, 256)|10|4|9|0.3518521785736084
(1000, 784)|(784, 256)|10|4|10|0.3053278923034668
(1000, 784)|(784, 256)|10|4|11|0.25351786613464355
(1000, 784)|(784, 256)|10|4|12|0.29616284370422363
(1000, 784)|(784, 256)|10|4|13|0.2557859420776367
(1000, 784)|(784, 256)|10|4|14|0.3468289375305176
(1000, 784)|(784, 256)|10|4|15|0.3130488395690918
(1000, 784)|(784, 256)|10|4|16|0.4171481132507324
(1000, 784)|(784, 256)|10|5|6|0.3158080577850342
(1000, 784)|(784, 256)|10|5|7|0.25922083854675293
(1000, 784)|(784, 256)|10|5|8|0.30652403831481934
(1000, 784)|(784, 256)|10|5|9|0.28024721145629883
(1000, 784)|(784, 256)|10|5|10|0.3195009231567383
(1000, 784)|(784, 256)|10|5|11|0.282149076461792
(1000, 784)|(784, 256)|10|5|12|0.3135862350463867
(1000, 784)|(784, 256)|10|5|13|0.34277796745300293
(1000, 784)|(784, 256)|10|5|14|0.3227882385253906
(1000, 784)|(784, 256)|10|5|15|0.25539207458496094
(1000, 784)|(784, 256)|10|5|16|0.29612278938293457
(1000, 784)|(784, 256)|10|6|7|0.287006139755249
(1000, 784)|(784, 256)|10|6|8|0.3660101890563965
(1000, 784)|(784, 256)|10|6|9|0.30008792877197266
(1000, 784)|(784, 256)|10|6|10|0.34303903579711914
(1000, 784)|(784, 256)|10|6|11|0.2997121810913086
(1000, 784)|(784, 256)|10|6|12|0.3188331127166748
(1000, 784)|(784, 256)|10|6|13|0.3503141403198242
(1000, 784)|(784, 256)|10|6|14|0.340803861618042
(1000, 784)|(784, 256)|10|6|15|0.339630126953125
(1000, 784)|(784, 256)|10|6|16|0.3439671993255615
(1000, 784)|(784, 256)|10|7|8|0.26267194747924805
(1000, 784)|(784, 256)|10|7|9|0.31446218490600586
(1000, 784)|(784, 256)|10|7|10|0.33284807205200195
(1000, 784)|(784, 256)|10|7|11|0.367617130279541
(1000, 784)|(784, 256)|10|7|12|0.351870059967041
(1000, 784)|(784, 256)|10|7|13|0.4014320373535156
(1000, 784)|(784, 256)|10|7|14|0.34361791610717773
(1000, 784)|(784, 256)|10|7|15|0.3286609649658203
(1000, 784)|(784, 256)|10|7|16|0.346843957901001
(1000, 784)|(784, 256)|10|8|9|0.29974889755249023
(1000, 784)|(784, 256)|10|8|10|0.3262820243835449
(1000, 784)|(784, 256)|10|8|11|0.3322620391845703
(1000, 784)|(784, 256)|10|8|12|0.3358268737792969
(1000, 784)|(784, 256)|10|8|13|0.3713526725769043
(1000, 784)|(784, 256)|10|8|14|0.37962794303894043
(1000, 784)|(784, 256)|10|8|15|0.2822742462158203
(1000, 784)|(784, 256)|10|8|16|0.371021032333374
(1000, 784)|(784, 256)|11|1|2|0.3099079132080078
(1000, 784)|(784, 256)|11|1|3|0.3148002624511719
(1000, 784)|(784, 256)|11|1|4|0.3044929504394531
(1000, 784)|(784, 256)|11|1|5|0.3220829963684082
(1000, 784)|(784, 256)|11|1|6|0.3560938835144043
(1000, 784)|(784, 256)|11|1|7|0.2607088088989258
(1000, 784)|(784, 256)|11|1|8|0.30208277702331543
(1000, 784)|(784, 256)|11|1|9|0.29393982887268066
(1000, 784)|(784, 256)|11|1|10|0.3373281955718994
(1000, 784)|(784, 256)|11|1|11|0.40970277786254883
(1000, 784)|(784, 256)|11|1|12|0.33849668502807617
(1000, 784)|(784, 256)|11|1|13|0.271420955657959
(1000, 784)|(784, 256)|11|1|14|0.344465970993042
(1000, 784)|(784, 256)|11|1|15|0.3424508571624756
(1000, 784)|(784, 256)|11|1|16|0.45517897605895996
(1000, 784)|(784, 256)|11|2|3|0.3169229030609131
(1000, 784)|(784, 256)|11|2|4|0.2769491672515869
(1000, 784)|(784, 256)|11|2|5|0.30507707595825195
(1000, 784)|(784, 256)|11|2|6|0.26444101333618164
(1000, 784)|(784, 256)|11|2|7|0.3689088821411133
(1000, 784)|(784, 256)|11|2|8|0.3515310287475586
(1000, 784)|(784, 256)|11|2|9|0.39238810539245605
(1000, 784)|(784, 256)|11|2|10|0.3565671443939209
(1000, 784)|(784, 256)|11|2|11|0.27663516998291016
(1000, 784)|(784, 256)|11|2|12|0.21526813507080078
(1000, 784)|(784, 256)|11|2|13|0.36741185188293457
(1000, 784)|(784, 256)|11|2|14|0.31916213035583496
(1000, 784)|(784, 256)|11|2|15|0.2832450866699219
(1000, 784)|(784, 256)|11|2|16|0.31418895721435547
(1000, 784)|(784, 256)|11|3|4|0.3402261734008789
(1000, 784)|(784, 256)|11|3|5|0.25864386558532715
(1000, 784)|(784, 256)|11|3|6|0.3999810218811035
(1000, 784)|(784, 256)|11|3|7|0.25400519371032715
(1000, 784)|(784, 256)|11|3|8|0.25373101234436035
(1000, 784)|(784, 256)|11|3|9|0.4526820182800293
(1000, 784)|(784, 256)|11|3|10|0.33137011528015137
(1000, 784)|(784, 256)|11|3|11|0.2515740394592285
(1000, 784)|(784, 256)|11|3|12|0.3031749725341797
(1000, 784)|(784, 256)|11|3|13|0.30182409286499023
(1000, 784)|(784, 256)|11|3|14|0.3424093723297119
(1000, 784)|(784, 256)|11|3|15|0.3389418125152588
(1000, 784)|(784, 256)|11|3|16|0.31612706184387207
(1000, 784)|(784, 256)|11|4|5|0.3368861675262451
(1000, 784)|(784, 256)|11|4|6|0.27423810958862305
(1000, 784)|(784, 256)|11|4|7|0.2773151397705078
(1000, 784)|(784, 256)|11|4|8|0.31531500816345215
(1000, 784)|(784, 256)|11|4|9|0.37579798698425293
(1000, 784)|(784, 256)|11|4|10|0.45470476150512695
(1000, 784)|(784, 256)|11|4|11|0.19721412658691406
(1000, 784)|(784, 256)|11|4|12|0.3583848476409912
(1000, 784)|(784, 256)|11|4|13|0.2324049472808838
(1000, 784)|(784, 256)|11|4|14|0.20701313018798828
(1000, 784)|(784, 256)|11|4|15|0.3292851448059082
(1000, 784)|(784, 256)|11|4|16|0.2472550868988037
(1000, 784)|(784, 256)|11|5|6|0.32949399948120117
(1000, 784)|(784, 256)|11|5|7|0.2909359931945801
(1000, 784)|(784, 256)|11|5|8|0.3085181713104248
(1000, 784)|(784, 256)|11|5|9|0.28293514251708984
(1000, 784)|(784, 256)|11|5|10|0.24098920822143555
(1000, 784)|(784, 256)|11|5|11|0.2742469310760498
(1000, 784)|(784, 256)|11|5|12|0.29088616371154785
(1000, 784)|(784, 256)|11|5|13|0.26564693450927734
(1000, 784)|(784, 256)|11|5|14|0.3128969669342041
(1000, 784)|(784, 256)|11|5|15|0.2697899341583252
(1000, 784)|(784, 256)|11|5|16|0.3403892517089844
(1000, 784)|(784, 256)|11|6|7|0.3024289608001709
(1000, 784)|(784, 256)|11|6|8|0.27518606185913086
(1000, 784)|(784, 256)|11|6|9|0.3379857540130615
(1000, 784)|(784, 256)|11|6|10|0.3731660842895508
(1000, 784)|(784, 256)|11|6|11|0.27343106269836426
(1000, 784)|(784, 256)|11|6|12|0.32192111015319824
(1000, 784)|(784, 256)|11|6|13|0.28186917304992676
(1000, 784)|(784, 256)|11|6|14|0.3515300750732422
(1000, 784)|(784, 256)|11|6|15|0.30960702896118164
(1000, 784)|(784, 256)|11|6|16|0.32256484031677246
(1000, 784)|(784, 256)|11|7|8|0.3667137622833252
(1000, 784)|(784, 256)|11|7|9|0.31656599044799805
(1000, 784)|(784, 256)|11|7|10|0.3154747486114502
(1000, 784)|(784, 256)|11|7|11|0.37278199195861816
(1000, 784)|(784, 256)|11|7|12|0.3023841381072998
(1000, 784)|(784, 256)|11|7|13|0.36220598220825195
(1000, 784)|(784, 256)|11|7|14|0.3438539505004883
(1000, 784)|(784, 256)|11|7|15|0.3736269474029541
(1000, 784)|(784, 256)|11|7|16|0.31023478507995605
(1000, 784)|(784, 256)|11|8|9|0.30077314376831055
(1000, 784)|(784, 256)|11|8|10|0.29889702796936035
(1000, 784)|(784, 256)|11|8|11|0.31012511253356934
(1000, 784)|(784, 256)|11|8|12|0.3520798683166504
(1000, 784)|(784, 256)|11|8|13|0.26949310302734375
(1000, 784)|(784, 256)|11|8|14|0.294403076171875
(1000, 784)|(784, 256)|11|8|15|0.2991001605987549
(1000, 784)|(784, 256)|11|8|16|0.4146559238433838
(1000, 784)|(784, 256)|12|1|2|0.26963210105895996
(1000, 784)|(784, 256)|12|1|3|0.30820703506469727
(1000, 784)|(784, 256)|12|1|4|0.27082204818725586
(1000, 784)|(784, 256)|12|1|5|0.29924988746643066
(1000, 784)|(784, 256)|12|1|6|0.29387378692626953
(1000, 784)|(784, 256)|12|1|7|0.30364513397216797
(1000, 784)|(784, 256)|12|1|8|0.33955883979797363
(1000, 784)|(784, 256)|12|1|9|0.26879382133483887
(1000, 784)|(784, 256)|12|1|10|0.3181748390197754
(1000, 784)|(784, 256)|12|1|11|0.4356410503387451
(1000, 784)|(784, 256)|12|1|12|0.40155911445617676
(1000, 784)|(784, 256)|12|1|13|0.22935199737548828
(1000, 784)|(784, 256)|12|1|14|0.3240389823913574
(1000, 784)|(784, 256)|12|1|15|0.29666996002197266
(1000, 784)|(784, 256)|12|1|16|0.30800628662109375
(1000, 784)|(784, 256)|12|2|3|0.29420924186706543
(1000, 784)|(784, 256)|12|2|4|0.3930847644805908
(1000, 784)|(784, 256)|12|2|5|0.30579400062561035
(1000, 784)|(784, 256)|12|2|6|0.34717893600463867
(1000, 784)|(784, 256)|12|2|7|0.2478621006011963
(1000, 784)|(784, 256)|12|2|8|0.29282307624816895
(1000, 784)|(784, 256)|12|2|9|0.32712292671203613
(1000, 784)|(784, 256)|12|2|10|0.33863019943237305
(1000, 784)|(784, 256)|12|2|11|0.26607370376586914
(1000, 784)|(784, 256)|12|2|12|0.2699892520904541
(1000, 784)|(784, 256)|12|2|13|0.24950814247131348
(1000, 784)|(784, 256)|12|2|14|0.34517526626586914
(1000, 784)|(784, 256)|12|2|15|0.2689080238342285
(1000, 784)|(784, 256)|12|2|16|0.3593719005584717
(1000, 784)|(784, 256)|12|3|4|0.2936410903930664
(1000, 784)|(784, 256)|12|3|5|0.30559802055358887
(1000, 784)|(784, 256)|12|3|6|0.2732696533203125
(1000, 784)|(784, 256)|12|3|7|0.27059388160705566
(1000, 784)|(784, 256)|12|3|8|0.2444441318511963
(1000, 784)|(784, 256)|12|3|9|0.2651050090789795
(1000, 784)|(784, 256)|12|3|10|0.2549760341644287
(1000, 784)|(784, 256)|12|3|11|0.27251195907592773
(1000, 784)|(784, 256)|12|3|12|0.2806839942932129
(1000, 784)|(784, 256)|12|3|13|0.35153794288635254
(1000, 784)|(784, 256)|12|3|14|0.2043759822845459
(1000, 784)|(784, 256)|12|3|15|0.28273582458496094
(1000, 784)|(784, 256)|12|3|16|0.27640295028686523
(1000, 784)|(784, 256)|12|4|5|0.33077406883239746
(1000, 784)|(784, 256)|12|4|6|0.3917078971862793
(1000, 784)|(784, 256)|12|4|7|0.3949401378631592
(1000, 784)|(784, 256)|12|4|8|0.35188913345336914
(1000, 784)|(784, 256)|12|4|9|0.44135117530822754
(1000, 784)|(784, 256)|12|4|10|0.41942477226257324
(1000, 784)|(784, 256)|12|4|11|0.35269808769226074
(1000, 784)|(784, 256)|12|4|12|0.2909111976623535
(1000, 784)|(784, 256)|12|4|13|0.28948092460632324
(1000, 784)|(784, 256)|12|4|14|0.3555428981781006
(1000, 784)|(784, 256)|12|4|15|0.40589475631713867
(1000, 784)|(784, 256)|12|4|16|0.3518350124359131
(1000, 784)|(784, 256)|12|5|6|0.30682373046875
(1000, 784)|(784, 256)|12|5|7|0.30547618865966797
(1000, 784)|(784, 256)|12|5|8|0.34036803245544434
(1000, 784)|(784, 256)|12|5|9|0.29770421981811523
(1000, 784)|(784, 256)|12|5|10|0.28076601028442383
(1000, 784)|(784, 256)|12|5|11|0.30657410621643066
(1000, 784)|(784, 256)|12|5|12|0.2515370845794678
(1000, 784)|(784, 256)|12|5|13|0.31636810302734375
(1000, 784)|(784, 256)|12|5|14|0.326962947845459
(1000, 784)|(784, 256)|12|5|15|0.3420698642730713
(1000, 784)|(784, 256)|12|5|16|0.29514122009277344
(1000, 784)|(784, 256)|12|6|7|0.34537601470947266
(1000, 784)|(784, 256)|12|6|8|0.27466392517089844
(1000, 784)|(784, 256)|12|6|9|0.30788516998291016
(1000, 784)|(784, 256)|12|6|10|0.3835890293121338
(1000, 784)|(784, 256)|12|6|11|0.2910640239715576
(1000, 784)|(784, 256)|12|6|12|0.2616450786590576
(1000, 784)|(784, 256)|12|6|13|0.33896398544311523
(1000, 784)|(784, 256)|12|6|14|0.27129292488098145
(1000, 784)|(784, 256)|12|6|15|0.3134138584136963
(1000, 784)|(784, 256)|12|6|16|0.300966739654541
(1000, 784)|(784, 256)|12|7|8|0.28579187393188477
(1000, 784)|(784, 256)|12|7|9|0.3199729919433594
(1000, 784)|(784, 256)|12|7|10|0.32193493843078613
(1000, 784)|(784, 256)|12|7|11|0.3353407382965088
(1000, 784)|(784, 256)|12|7|12|0.33846187591552734
(1000, 784)|(784, 256)|12|7|13|0.2680690288543701
(1000, 784)|(784, 256)|12|7|14|0.3045687675476074
(1000, 784)|(784, 256)|12|7|15|0.29346418380737305
(1000, 784)|(784, 256)|12|7|16|0.34551095962524414
(1000, 784)|(784, 256)|12|8|9|0.2753913402557373
(1000, 784)|(784, 256)|12|8|10|0.25894880294799805
(1000, 784)|(784, 256)|12|8|11|0.301116943359375
(1000, 784)|(784, 256)|12|8|12|0.2968571186065674
(1000, 784)|(784, 256)|12|8|13|0.3571491241455078
(1000, 784)|(784, 256)|12|8|14|0.3515021800994873
(1000, 784)|(784, 256)|12|8|15|0.34969592094421387
(1000, 784)|(784, 256)|12|8|16|0.33761000633239746
(1000, 784)|(784, 256)|13|1|2|0.3280761241912842
(1000, 784)|(784, 256)|13|1|3|0.3466310501098633
(1000, 784)|(784, 256)|13|1|4|0.31609010696411133
(1000, 784)|(784, 256)|13|1|5|0.2733330726623535
(1000, 784)|(784, 256)|13|1|6|0.2558860778808594
(1000, 784)|(784, 256)|13|1|7|0.24806785583496094
(1000, 784)|(784, 256)|13|1|8|0.276447057723999
(1000, 784)|(784, 256)|13|1|9|0.3424382209777832
(1000, 784)|(784, 256)|13|1|10|0.34328293800354004
(1000, 784)|(784, 256)|13|1|11|0.3297889232635498
(1000, 784)|(784, 256)|13|1|12|0.3265547752380371
(1000, 784)|(784, 256)|13|1|13|0.27590394020080566
(1000, 784)|(784, 256)|13|1|14|0.40944719314575195
(1000, 784)|(784, 256)|13|1|15|0.33504486083984375
(1000, 784)|(784, 256)|13|1|16|0.2545790672302246
(1000, 784)|(784, 256)|13|2|3|0.29134511947631836
(1000, 784)|(784, 256)|13|2|4|0.37506914138793945
(1000, 784)|(784, 256)|13|2|5|0.3997681140899658
(1000, 784)|(784, 256)|13|2|6|0.3488497734069824
(1000, 784)|(784, 256)|13|2|7|0.30590224266052246
(1000, 784)|(784, 256)|13|2|8|0.33164215087890625
(1000, 784)|(784, 256)|13|2|9|0.351790189743042
(1000, 784)|(784, 256)|13|2|10|0.31890320777893066
(1000, 784)|(784, 256)|13|2|11|0.30803585052490234
(1000, 784)|(784, 256)|13|2|12|0.34439802169799805
(1000, 784)|(784, 256)|13|2|13|0.30272412300109863
(1000, 784)|(784, 256)|13|2|14|0.2972397804260254
(1000, 784)|(784, 256)|13|2|15|0.3180711269378662
(1000, 784)|(784, 256)|13|2|16|0.33029699325561523
(1000, 784)|(784, 256)|13|3|4|0.34645819664001465
(1000, 784)|(784, 256)|13|3|5|0.36391377449035645
(1000, 784)|(784, 256)|13|3|6|0.2269599437713623
(1000, 784)|(784, 256)|13|3|7|0.2440168857574463
(1000, 784)|(784, 256)|13|3|8|0.26874494552612305
(1000, 784)|(784, 256)|13|3|9|0.25722503662109375
(1000, 784)|(784, 256)|13|3|10|0.36345410346984863
(1000, 784)|(784, 256)|13|3|11|0.29372382164001465
(1000, 784)|(784, 256)|13|3|12|0.30701637268066406
(1000, 784)|(784, 256)|13|3|13|0.27391505241394043
(1000, 784)|(784, 256)|13|3|14|0.3432047367095947
(1000, 784)|(784, 256)|13|3|15|0.2896301746368408
(1000, 784)|(784, 256)|13|3|16|0.2324819564819336
(1000, 784)|(784, 256)|13|4|5|0.39487791061401367
(1000, 784)|(784, 256)|13|4|6|0.34931182861328125
(1000, 784)|(784, 256)|13|4|7|0.3765749931335449
(1000, 784)|(784, 256)|13|4|8|0.3770408630371094
(1000, 784)|(784, 256)|13|4|9|0.3678750991821289
(1000, 784)|(784, 256)|13|4|10|0.3528738021850586
(1000, 784)|(784, 256)|13|4|11|0.2859678268432617
(1000, 784)|(784, 256)|13|4|12|0.34720826148986816
(1000, 784)|(784, 256)|13|4|13|0.28851795196533203
(1000, 784)|(784, 256)|13|4|14|0.3105611801147461
(1000, 784)|(784, 256)|13|4|15|0.3818047046661377
(1000, 784)|(784, 256)|13|4|16|0.40342092514038086
(1000, 784)|(784, 256)|13|5|6|0.31144118309020996
(1000, 784)|(784, 256)|13|5|7|0.33445286750793457
(1000, 784)|(784, 256)|13|5|8|0.3080461025238037
(1000, 784)|(784, 256)|13|5|9|0.31459712982177734
(1000, 784)|(784, 256)|13|5|10|0.3051798343658447
(1000, 784)|(784, 256)|13|5|11|0.30161595344543457
(1000, 784)|(784, 256)|13|5|12|0.3143031597137451
(1000, 784)|(784, 256)|13|5|13|0.2983410358428955
(1000, 784)|(784, 256)|13|5|14|0.2439260482788086
(1000, 784)|(784, 256)|13|5|15|0.27452802658081055
(1000, 784)|(784, 256)|13|5|16|0.25499987602233887
(1000, 784)|(784, 256)|13|6|7|0.30769991874694824
(1000, 784)|(784, 256)|13|6|8|0.3274359703063965
(1000, 784)|(784, 256)|13|6|9|0.36502599716186523
(1000, 784)|(784, 256)|13|6|10|0.30416011810302734
(1000, 784)|(784, 256)|13|6|11|0.26160621643066406
(1000, 784)|(784, 256)|13|6|12|0.3230478763580322
(1000, 784)|(784, 256)|13|6|13|0.24874186515808105
(1000, 784)|(784, 256)|13|6|14|0.24741578102111816
(1000, 784)|(784, 256)|13|6|15|0.3452119827270508
(1000, 784)|(784, 256)|13|6|16|0.27619409561157227
(1000, 784)|(784, 256)|13|7|8|0.3867950439453125
(1000, 784)|(784, 256)|13|7|9|0.31897497177124023
(1000, 784)|(784, 256)|13|7|10|0.2915189266204834
(1000, 784)|(784, 256)|13|7|11|0.3487389087677002
(1000, 784)|(784, 256)|13|7|12|0.27549099922180176
(1000, 784)|(784, 256)|13|7|13|0.39116787910461426
(1000, 784)|(784, 256)|13|7|14|0.30402708053588867
(1000, 784)|(784, 256)|13|7|15|0.3447849750518799
(1000, 784)|(784, 256)|13|7|16|0.28212881088256836
(1000, 784)|(784, 256)|13|8|9|0.28714799880981445
(1000, 784)|(784, 256)|13|8|10|0.2867279052734375
(1000, 784)|(784, 256)|13|8|11|0.36327576637268066
(1000, 784)|(784, 256)|13|8|12|0.3161618709564209
(1000, 784)|(784, 256)|13|8|13|0.3455519676208496
(1000, 784)|(784, 256)|13|8|14|0.2982039451599121
(1000, 784)|(784, 256)|13|8|15|0.27350902557373047
(1000, 784)|(784, 256)|13|8|16|0.34601283073425293
(1000, 784)|(784, 256)|14|1|2|0.3160250186920166
(1000, 784)|(784, 256)|14|1|3|0.26514101028442383
(1000, 784)|(784, 256)|14|1|4|0.3339967727661133
(1000, 784)|(784, 256)|14|1|5|0.36527085304260254
(1000, 784)|(784, 256)|14|1|6|0.3080868721008301
(1000, 784)|(784, 256)|14|1|7|0.35306596755981445
(1000, 784)|(784, 256)|14|1|8|0.3601047992706299
(1000, 784)|(784, 256)|14|1|9|0.33614015579223633
(1000, 784)|(784, 256)|14|1|10|0.34087395668029785
(1000, 784)|(784, 256)|14|1|11|0.3043370246887207
(1000, 784)|(784, 256)|14|1|12|0.38559603691101074
(1000, 784)|(784, 256)|14|1|13|0.2865431308746338
(1000, 784)|(784, 256)|14|1|14|0.3767731189727783
(1000, 784)|(784, 256)|14|1|15|0.28012800216674805
(1000, 784)|(784, 256)|14|1|16|0.2621610164642334
(1000, 784)|(784, 256)|14|2|3|0.3144371509552002
(1000, 784)|(784, 256)|14|2|4|0.3362541198730469
(1000, 784)|(784, 256)|14|2|5|0.29617786407470703
(1000, 784)|(784, 256)|14|2|6|0.4096980094909668
(1000, 784)|(784, 256)|14|2|7|0.37276387214660645
(1000, 784)|(784, 256)|14|2|8|0.43693995475769043
(1000, 784)|(784, 256)|14|2|9|0.4041569232940674
(1000, 784)|(784, 256)|14|2|10|0.42277002334594727
(1000, 784)|(784, 256)|14|2|11|0.2779569625854492
(1000, 784)|(784, 256)|14|2|12|0.24853777885437012
(1000, 784)|(784, 256)|14|2|13|0.3027980327606201
(1000, 784)|(784, 256)|14|2|14|0.349139928817749
(1000, 784)|(784, 256)|14|2|15|0.35274791717529297
(1000, 784)|(784, 256)|14|2|16|0.2957761287689209
(1000, 784)|(784, 256)|14|3|4|0.30792999267578125
(1000, 784)|(784, 256)|14|3|5|0.32375001907348633
(1000, 784)|(784, 256)|14|3|6|0.30376505851745605
(1000, 784)|(784, 256)|14|3|7|0.25890398025512695
(1000, 784)|(784, 256)|14|3|8|0.3260612487792969
(1000, 784)|(784, 256)|14|3|9|0.27922630310058594
(1000, 784)|(784, 256)|14|3|10|0.31734704971313477
(1000, 784)|(784, 256)|14|3|11|0.34789466857910156
(1000, 784)|(784, 256)|14|3|12|0.22174525260925293
(1000, 784)|(784, 256)|14|3|13|0.35431599617004395
(1000, 784)|(784, 256)|14|3|14|0.40328192710876465
(1000, 784)|(784, 256)|14|3|15|0.2813401222229004
(1000, 784)|(784, 256)|14|3|16|0.254910945892334
(1000, 784)|(784, 256)|14|4|5|0.3160421848297119
(1000, 784)|(784, 256)|14|4|6|0.4204580783843994
(1000, 784)|(784, 256)|14|4|7|0.27916908264160156
(1000, 784)|(784, 256)|14|4|8|0.24908971786499023
(1000, 784)|(784, 256)|14|4|9|0.3860480785369873
(1000, 784)|(784, 256)|14|4|10|0.4487302303314209
(1000, 784)|(784, 256)|14|4|11|0.33327507972717285
(1000, 784)|(784, 256)|14|4|12|0.2831003665924072
(1000, 784)|(784, 256)|14|4|13|0.30263805389404297
(1000, 784)|(784, 256)|14|4|14|0.24144816398620605
(1000, 784)|(784, 256)|14|4|15|0.3808739185333252
(1000, 784)|(784, 256)|14|4|16|0.34644412994384766
(1000, 784)|(784, 256)|14|5|6|0.28232598304748535
(1000, 784)|(784, 256)|14|5|7|0.3551928997039795
(1000, 784)|(784, 256)|14|5|8|0.3050510883331299
(1000, 784)|(784, 256)|14|5|9|0.2609419822692871
(1000, 784)|(784, 256)|14|5|10|0.29732298851013184
(1000, 784)|(784, 256)|14|5|11|0.3269467353820801
(1000, 784)|(784, 256)|14|5|12|0.30727505683898926
(1000, 784)|(784, 256)|14|5|13|0.379774808883667
(1000, 784)|(784, 256)|14|5|14|0.2837717533111572
(1000, 784)|(784, 256)|14|5|15|0.35181593894958496
(1000, 784)|(784, 256)|14|5|16|0.2613818645477295
(1000, 784)|(784, 256)|14|6|7|0.3338742256164551
(1000, 784)|(784, 256)|14|6|8|0.2897930145263672
(1000, 784)|(784, 256)|14|6|9|0.3485829830169678
(1000, 784)|(784, 256)|14|6|10|0.5180959701538086
(1000, 784)|(784, 256)|14|6|11|0.3146069049835205
(1000, 784)|(784, 256)|14|6|12|0.2799711227416992
(1000, 784)|(784, 256)|14|6|13|0.37398815155029297
(1000, 784)|(784, 256)|14|6|14|0.31601405143737793
(1000, 784)|(784, 256)|14|6|15|0.2868788242340088
(1000, 784)|(784, 256)|14|6|16|0.28969788551330566
(1000, 784)|(784, 256)|14|7|8|0.3359410762786865
(1000, 784)|(784, 256)|14|7|9|0.31696486473083496
(1000, 784)|(784, 256)|14|7|10|0.329456090927124
(1000, 784)|(784, 256)|14|7|11|0.3295128345489502
(1000, 784)|(784, 256)|14|7|12|0.38318514823913574
(1000, 784)|(784, 256)|14|7|13|0.4003920555114746
(1000, 784)|(784, 256)|14|7|14|0.3039538860321045
(1000, 784)|(784, 256)|14|7|15|0.3199911117553711
(1000, 784)|(784, 256)|14|7|16|0.3176698684692383
(1000, 784)|(784, 256)|14|8|9|0.33125805854797363
(1000, 784)|(784, 256)|14|8|10|0.2776479721069336
(1000, 784)|(784, 256)|14|8|11|0.25130224227905273
(1000, 784)|(784, 256)|14|8|12|0.3232870101928711
(1000, 784)|(784, 256)|14|8|13|0.24296307563781738
(1000, 784)|(784, 256)|14|8|14|0.3185288906097412
(1000, 784)|(784, 256)|14|8|15|0.38352108001708984
(1000, 784)|(784, 256)|14|8|16|0.30014896392822266
(1000, 784)|(784, 256)|15|1|2|0.2997870445251465
(1000, 784)|(784, 256)|15|1|3|0.2828991413116455
(1000, 784)|(784, 256)|15|1|4|0.36576318740844727
(1000, 784)|(784, 256)|15|1|5|0.3824031352996826
(1000, 784)|(784, 256)|15|1|6|0.3244502544403076
(1000, 784)|(784, 256)|15|1|7|0.27968931198120117
(1000, 784)|(784, 256)|15|1|8|0.3094620704650879
(1000, 784)|(784, 256)|15|1|9|0.2811319828033447
(1000, 784)|(784, 256)|15|1|10|0.3899979591369629
(1000, 784)|(784, 256)|15|1|11|0.3787550926208496
(1000, 784)|(784, 256)|15|1|12|0.3377218246459961
(1000, 784)|(784, 256)|15|1|13|0.24005722999572754
(1000, 784)|(784, 256)|15|1|14|0.37352991104125977
(1000, 784)|(784, 256)|15|1|15|0.2580418586730957
(1000, 784)|(784, 256)|15|1|16|0.25774383544921875
